	species	caste	ID_number	date_of_collection	investigator	collection_site	Region	Latitude	Longitude	Forage_Plant	Temperature 	Wind	r.H.	H.I.	Time_of_Day	date_of_dissection	date_of_DNA_extraction	Concentration	Purity	QPCR_Concentration	QPCR_Purity	DNA_Storage	QPCR_Order	Year	CBombiConc	site_collapsed	site_collapsed_10k	Positive	days_Since_May1	faithpd	PC1	PC2	site_trip	Gammaproteobacteria	Alphaproteobacteria	Betaproteobacteria	Bifidobacterium	Bombiscardovia	Lactobacillus	Apibacter	Snodgrassella	Gilliamella	Schmidhempelia	core	Pseudomonadota	date_no_year	Month	site_year	trip_int
JL190731_003	imp	W	JL190731-003	7/31/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612		70.0	0.0			9:20	7/31/19	8/8/19	149.5	1.9	149.5	1.9	2019_4	323.0	2019	0.0	Colby_College	Colby_College	0.0	91	3.056531688957510	-0.052434836448999000	-0.021064820817877000	Eustis Parking Lot; Colby College 7/31/19	0.6678919610036760	0.05338021416014060	0.24564487773693500	0.001118747003356240	0.0	0.003036599009109800	0.0	0.24420648873261900	0.04091417612274250	0.224708326674125	0.513984337541953	0.9669170529007510	7/31/23	July	Colby_College2019	118
JL190731_004	bim	W	JL190731-004	7/31/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612		70.0	0.0			9:20	7/31/19	8/8/19	44.7	1.98	44.7	1.98	2019_4	324.0	2019	0.0	Colby_College	Colby_College	0.0	91	2.43797163949018	-0.06660712447549740	-0.010945604510564100	Eustis Parking Lot; Colby College 7/31/19	0.6522859922178990	0.000632295719844358	0.25342898832684800	0.0	0.01580739299610900	0.0	0.0	0.25342898832684800	0.6368677042801560	0.00041342412451361900	0.9065175097276270	0.9063472762645910	7/31/23	July	Colby_College2019	118
JL190731_005	bim	W	JL190731-005	7/31/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612		70.0	0.0			9:20	7/31/19	8/8/19	41.0	2.06	41.0	2.06	2020_5	325.0	2019	3.9959154964251600	Colby_College	Colby_College	0.0	91	2.434856593580570	-0.0370763901548352	0.07396399431299200	Eustis Parking Lot; Colby College 7/31/19	0.45137236236712700	0.01084139827595330	0.47675709979374900	0.016976043154053600	0.028240520387117200	0.0002644243481939820	0.0	0.47675709979374900	0.3359775768152730	0.00047596382674916700	0.8586916283251360	0.938970860436829	7/31/23	July	Colby_College2019	118
JL190806_001	vag	M	JL190806-001	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							3/5/20	10/7/20	36.8	1.72	36.8	1.72	2019_4	245.0	2019	6.710030504322790	Colby_College	Colby_College	0.0	97	6.01656546037635	0.16161489141883700	0.13108439331170900	Eustis Parking Lot; Colby College 8/6/19	0.13651916058394200	0.08496806569343070	0.36530565693430700	0.17997262773722600	0.09146897810218980	0.0	0.0	0.36530565693430700	0.006957116788321170	0.006614963503649640	0.6503193430656940	0.5867928832116790	8/6/23	August	Colby_College2019	119
JL190806_002	bim	M	JL190806-002	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/13/20	68.3	1.85	68.3	1.85	2019_4	310.0	2019	0.9508063537186900	Colby_College	Colby_College	0.0	97	3.682629085445420	0.24233710594981000	-0.05120532726276760	Eustis Parking Lot; Colby College 8/6/19	0.1021863998517700	0.07893274041133960	0.0013896609227348500	0.0	0.0	0.0	0.0004632203075782840	0.0013896609227348500	0.0013896609227348500	0.0015749490457661700	0.004817491198814160	0.18250880118584400	8/6/23	August	Colby_College2019	119
JL190806_004	bim	W	JL190806-004	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/11/20	67.6	1.96	67.6	1.96	2019_4	287.0	2019	3.4796037022484400	Colby_College	Colby_College	0.0	97	2.477686208139760	-0.03559809231132690	0.10446876273006400	Eustis Parking Lot; Colby College 8/6/19	0.35548721515273400	0.0004455407887158650	0.6230724927463790	0.0005542092737685140	0.003814263825348010	0.0	0.0	0.6230724927463790	0.3538028536344180	0.00047814133423165900	0.9817219608141440	0.979005248687828	8/6/23	August	Colby_College2019	119
JL190806_005	imp	W	JL190806-005	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							3/5/20	10/13/20	60.5	1.92	60.5	1.92	2019_4	304.0	2019	3.9850146313818100	Colby_College	Colby_College	0.0	97	4.111511003162980	-0.09887526047618970	-0.11584056649205500	Eustis Parking Lot; Colby College 8/6/19	0.7353607246845680	0.00819583737733204	0.059905100830367700	0.01795535425428660	0.0013479995686401400	0.015151515151515200	0.15593659010029100	0.059905100830367700	0.33441173298824500	0.29256982637765600	0.8772781192710020	0.803461662892268	8/6/23	August	Colby_College2019	119
JL190806_006	imp	W	JL190806-006	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/21/20	10/11/20	44.2	1.94	44.2	1.94	2019_4	285.0	2019	11.91342414832230	Colby_College	Colby_College	0.0	97	4.06194033807372	-0.09384497583357460	-0.020530936027075900	Eustis Parking Lot; Colby College 8/6/19	0.6507518436931330	0.0030887845991763200	0.2773201800593810	0.0027775117325926600	0.0014845321329374600	0.00023944066660281600	0.06354755291638730	0.2773201800593810	0.3784599176324110	0.2611579350636910	0.9849870702040040	0.9311608083516910	8/6/23	August	Colby_College2019	119
JL190806_007	imp	W	JL190806-007	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/24/20	10/13/20	81.4	1.97	81.4	1.97	2019_4	300.0	2019	0.8134247845363880	Colby_College	Colby_College	0.0	97	3.078295795141260	-0.04903147676656740	0.01208318615418860	Eustis Parking Lot; Colby College 8/6/19	0.4736970791250540	0.05396001429404350	0.3808986439466610	0.0038932460644360400	0.0003761590400421300	0.0009027816961011120	0.08234121386522220	0.3808986439466610	0.1671650773947230	0.2791476236152650	0.9147247456224490	0.9085557373657580	8/6/23	August	Colby_College2019	119
JL190806_008	bim	W	JL190806-008	8/6/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							2/24/20	10/9/20	64.5	1.97	64.5	1.97	2019_4	259.0	2019	4.939096621472950	Colby_College	Colby_College	0.0	97	2.608244307427590	-0.055997659784225800	0.07197527548512560	Eustis Parking Lot; Colby College 8/6/19	0.38482665029564800	0.0012601376458043900	0.5062199101748040	0.00436201492778442	0.006946912662767780	0.0006785356554331320	0.09499499176063850	0.5062199101748040	0.3806261914763000	0.0013247600891789700	0.9951533167469060	0.8923066981162560	8/6/23	August	Colby_College2019	119
JL190809_001	tern	W	JL190809-001	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							3/5/20	10/13/20	37.1	1.9	37.1	1.9	2019_4	305.0	2019	2.173924399208330	Swans_Island_ME	Swans_Island_ME	0.0	100	2.033583759041700	-0.113780734758784	-0.08621260591224400	Swans Island8/9/19	0.9946195452099790	0.00011327273242148800	0.00045309092968595100	0.0	0.003596409254382240	0.0	0.0	0.00045309092968595100	0.7278905785404810	0.2600458754566310	0.9919859541811800	0.9951859088720870	8/9/23	August	Swans_Island_ME2019	106
JL190809_002	tern	W	JL190809-002	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							3/20/20	10/7/20	39.6	1.93	39.6	1.93	2019_4	242.0	2019	1141.59185912701	Swans_Island_ME	Swans_Island_ME	1.0	100	2.853138725792220	0.03329383042074700	-0.2022095099843430	Swans Island8/9/19	0.6779548664149640	0.3148975415742000	0.0015851514540162000	0.0	0.0	0.0	0.0003746721618583740	0.0015851514540162000	0.08389774332074820	0.5896475199584980	0.6755050868951210	0.9944375594431800	8/9/23	August	Swans_Island_ME2019	106
JL190809_003	vag	W	JL190809-003	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/24/20	10/11/20	47.8	2.03	47.8	2.03	2019_4	293.0	2019	43846.160258639600	Swans_Island_ME	Swans_Island_ME	1.0	100	2.424019457376880	0.03852197049397390	0.10248455436361200	Swans Island8/9/19	0.9461378690917260	0.00030874593016728400	0.04830470416526330	0.0	0.0019366790165038700	0.0	0.0	0.04813629729426290	0.03168855955989670	0.0014595262153362500	0.08322106208599980	0.9947513191871560	8/9/23	August	Swans_Island_ME2019	106
JL190809_004	tern	W	JL190809-004	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/21/20	10/10/20	26.5	2.0	26.5	2.0	2019_4	278.0	2019	81.47712209872660	Swans_Island_ME	Swans_Island_ME	1.0	100	2.924200664194520	-0.11658687512617000	-0.09419137560185600	Swans Island8/9/19	0.9830077699513470	0.0012707864352625100	0.011110304262580800	0.0	0.0	0.0	0.00018154091932321500	0.011110304262580800	0.10108198387916600	0.8251034783240140	0.9374773073850850	0.9953888606491900	8/9/23	August	Swans_Island_ME2019	106
JL190809_006	tern	W	JL190809-006	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							3/12/20	10/9/20	34.8	1.8	34.8	1.8	2019_4	253.0	2019	0.0	Swans_Island_ME	Swans_Island_ME	0.0	100	2.845637238432540	0.011965427062105900	-0.15758555250460300	Swans Island8/9/19	0.6475777254180800	0.16769151198207	0.03732544106660540	0.0	0.0	0.0	0.0	0.03732544106660540	0.09137405896212860	0.5465777828860410	0.6752772829147750	0.8525946784667550	8/9/23	August	Swans_Island_ME2019	106
JL190809_007	tern	W	JL190809-007	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							3/12/20	10/5/20	27.3	1.99	27.3	1.99	2019_3	230.0	2019	0.0	Swans_Island_ME	Swans_Island_ME	0.0	100	4.12641600042005	-0.044697767875498900	0.09258460340312040	Swans Island8/9/19	0.3774023494250970	0.0017641442862479800	0.608380723091611	0.0	0.00483583080818563	0.0	0.0001245278319704450	0.608380723091611	0.12253538665891800	0.25235565148810800	0.9882321198787930	0.9875472168029550	8/9/23	August	Swans_Island_ME2019	106
JL190809_008	tern	M	JL190809-008	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							3/20/20	10/9/20	35.8	1.87	35.8	1.87	2019_4	261.0	2019	3.9144755695417100	Swans_Island_ME	Swans_Island_ME	0.0	100	6.330924825786130	-0.12313421677348100	-0.09763797067918780	Swans Island8/9/19	0.9965400644806170	0.0007077140835102620	0.00044559775628423900	0.0	0.0	0.0	0.0	0.00044559775628423900	0.09520065004849150	0.8487850908233070	0.944431338628083	0.997693376320411	8/9/23	August	Swans_Island_ME2019	106
JL190809_009	tern	W	JL190809-009	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/21/20	10/5/20	27.7	2.18	27.7	2.18	2019_3	231.0	2019	0.0	Swans_Island_ME	Swans_Island_ME	0.0	100	2.452536329731390	-0.12699504418040100	-0.14985658762564700	Swans Island8/9/19	0.7997841338370210	0.00029058906554859100	0.0	0.0	0.004068246917680270	0.0	0.19477769936485500	0.0	0.7687326165469720	0.002324712524388730	0.969903275353896	0.8000747229025700	8/9/23	August	Swans_Island_ME2019	106
JL190809_010	bim	M	JL190809-010	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							2/24/20	10/11/20	57.0	1.97	57.0	1.97	2019_4	294.0	2019	832.2759781751050	Swans_Island_ME	Swans_Island_ME	1.0	100	1.825279466500760	-0.051353304779973500	0.053920609385628400	Swans Island8/9/19	0.48244582316445600	0.0	0.4617601223205620	0.0	0.0	0.0	0.0	0.4617601223205620	0.03657855273604050	0.2603722544032460	0.7587109294598490	0.9442059454850190	8/9/23	August	Swans_Island_ME2019	106
JL190809_011	bim	M	JL190809-011	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201								10/10/20	85.1	1.91	85.1	1.91	2019_4	268.0	2019	15.585930372635500	Swans_Island_ME	Swans_Island_ME	1.0	100	2.19794066509929	-0.03733278956203360	0.08031425757883410	Swans Island8/9/19	0.41352921224455200	0.0008267616382599850	0.5447935215805990	0.0	0.0015899262274230500	0.0	0.0	0.5447935215805990	0.3444840159416600	0.02842788094632410	0.9192953446960060	0.9591494954634110	8/9/23	August	Swans_Island_ME2019	106
JL190809_012	tern	Q	JL190809-012	8/9/19	JL	Swans Island	Swans Island	44.180175	-68.4201							8/31/20	10/11/20	66.7	1.98	66.7	1.98	2019_4	282.0	2019	0.0	Swans_Island_ME	Swans_Island_ME	0.0	100	1.832176620588410	-0.11098708993504600	-0.09976787184717040	Swans Island8/9/19	0.9672328473986890	0.01484552628059380	0.003209843520128390	0.0	0.0	0.0	0.0	0.003209843520128390	0.19285809816771400	0.7271633007890870	0.9232312424769290	0.9852882171994120	8/9/23	August	Swans_Island_ME2019	106
JL190817_008	tern	W	JL190716-008	7/16/19	JL			44.8278	-68.1233	clover	99.4	1.5	27.9	101.1	12:08	7/25/19	10/5/20	38.2	1.9	38.2	1.9	2019_3	229.0	2019	0.0	Beddington_ME	Beddington_ME	0.0	76	3.083816604498230	-0.11967982675583000	-0.13206493100831100		0.8913741556859710	0.0	0.0016055807773225600	0.0	0.0	0.0	0.10120695382571100	0.0016055807773225600	0.013730483888827400	0.7186358099878200	0.8351788284796810	0.8929797364632930	7/16/23	July	Beddington_ME2019	50
JL190905_001	imp	M	JL190905-001	9/5/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							?	10/11/20	32.2	1.99	32.2	1.99	2019_4	283.0	2019	0.0	Colby_College	Colby_College	0.0	127	3.344621727688310	-0.1227914488194190	-0.10438259419381400	Eustis Parking Lot; Colby College 9/5/19	0.8966204955877930	0.0019397317159795600	0.04658088134852340	0.0	0.0	0.0	0.0469633636587165	0.04658088134852340	0.05882031527470430	0.8316531431849850	0.984017703466929	0.9451411086522960	9/5/23	September	Colby_College2019	112
JL190910_001	imp	W	JL190910-001	9/10/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612							9/12/19	9/30/20	37.8	1.89	37.8	1.89	2019_3	180.0	2019	16.788136786578500	Colby_College	Colby_College	0.0	132	3.876111213928270	-0.11540214883438700	-0.09855136517852570	Eustis Parking Lot; Colby College 9/10/19	0.7833256155751070	0.002818659526062530	0.09307616420705070	0.004590388371016130	0.0	0.004811854476635330	0.11077331937425800	0.09307616420705070	0.5930258310012280	0.186877126577946	0.9931546840081340	0.8792204393082200	9/10/23	September	Colby_College2019	120
JLS190718_002	vag	M	JLS190718-002	7/18/19	JL	Blue Mountain		44.7129	-70.4183	rose	68.0	0.9	50.6	68.0		7/30/19	10/5/20	39.3	1.96	39.3	1.96	2019_3	223.0	2019	0.0	Blue Mountain	Blue Mountain	0.0	78	3.553459253118400	-0.017119106978375700	-0.08956163605788820	Blue Mountain7/18/19	0.8900086380650740	0.10308090987618800	0.003887129283040600	0.0	0.0	0.0	0.0	0.003887129283040600	0.005038871292830410	0.006766484307515120	0.01569248488338610	0.9969766772243020	7/18/23	July	Blue Mountain2019	85
JMS190709_001	vag	W	JMS190709-001	7/9/19	JL	Allen Island	Allen Island								11:00	7/17/19	9/20/20	28.4	2.35	28.4	2.35	2019_2	86.0	2019	6.528087616127050	Allen_Island	Allen_Island	0.0	69	1.792716045814110	-0.05502579454329650	0.07015939728605840	Allen Island7/9/19	0.47313629292808400	0.0001522947556213080	0.5199778084784670	0.0	0.006298475964624100	6.52691809805607E-05	9.7903771470841E-05	0.5199778084784670	0.47131963405745900	0.0017840242801353200	0.9995431157331360	0.9932663961621720	7/9/23	July	Allen_Island2019	82
MY190522_001	bim	Q	MY190522-001	5/22/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.56400000000000	-69.6609	Rhododendron	64.0	1.0			14:17	6/7/19	9/7/20	147.5	1.9	147.5	1.9	2019_1	9.0	2019	0.0	Colby_College	Colby_College	0.0	21	4.26304716586531	0.10183824660980500	-0.010877148107891200	Eustis Parking Lot; Colby College5/22/19	0.23989853234281600	0.03587606450443920	0.1598115600652290	0.0012683457148034100	0.0030802681645225600	0.0021743069396629800	0.0	0.1598115600652290	0.11505707555716600	0.11596303678202600	0.39735459322341000	0.43558615691248400	5/22/23	May	Colby_College2019	121
MY190522_002	bim	Q	MY190522-002	5/22/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.56400000000000	-69.6609	Rhododendron	64.0	1.0			14:17	6/7/19	9/7/20	144.4	2.14	144.4	2.14	2019_1	12.0	2019	0.0	Colby_College	Colby_College	0.0	21	4.181237572928620	0.18607119889770900	-0.008364965867694770	Eustis Parking Lot; Colby College5/22/19	0.06930561108889780	0.0021324803411968500	0.032520325203252000	0.0	0.17912834866053600	0.0010662401705984300	0.0	0.032520325203252000	0.0273224043715847	0.04145008663201390	0.2814874050379850	0.10395841663334700	5/22/23	May	Colby_College2019	121
MY190522_004	imp	Q	MY190522-004	5/22/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.56400000000000	-69.6609	Rhododendron	64.0	1.0			14:17	6/10/19	9/13/20	85.9	2.06	85.9	2.06	2019_1	26.0	2019	0.0	Colby_College	Colby_College	0.0	21		0.043738065783674000	0.010070939162347800	Eustis Parking Lot; Colby College5/22/19	0.30009233610341600	0.0024622960911049600	0.2059095106186520	0.0021545090797168400	0.003693444136657430	0.0043090181594336700	0.0	0.2059095106186520	0.14804555247768500	0.14773776546629700	0.5118497999384430	0.5084641428131730	5/22/23	May	Colby_College2019	121
MY190522_006	imp	Q	MY190522-006	5/22/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.56400000000000	-69.6609	Rhododendron	64.0	1.0			14:17	6/10/19	9/13/20	108.4	2.06	108.4	2.06	2019_1	24.0	2019	0.4436723805581220	Colby_College	Colby_College	0.0	21	1.626539545169380	-0.12384980139126800	-0.09574016154880290	Eustis Parking Lot; Colby College5/22/19	0.9900798597731890	0.00041554281224264700	0.004200760065580210	0.0	3.02212954358289E-05	6.04425908716577E-05	9.06638863074866E-05	0.004200760065580210	0.0030825721344545400	0.986755517275248	0.9942201772478980	0.994696162651012	5/22/23	May	Colby_College2019	121
MY190529_001	bim	Q	MY190529-001	5/29/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.56400000000000	-69.6609	Rhododendron	59.0	0.0			15:02	6/14/19	9/7/20	155.8	2.13	155.8	2.13	2019_1	4.0	2019	0.0	Colby_College	Colby_College	0.0	28	1.614941405533700	0.03133434378879680	0.206463812608719	Eustis Parking Lot; Colby College5/29/19	0.004011879331006100	0.0	0.9268092533736260	0.0	0.014315114885635400	0.0	0.0	0.9268092533736260	0.00018235815140936800	0.000547074454228104	0.9418538008648990	0.930821132704632	5/29/23	May	Colby_College2019	122
MY190529_002	imp	Q	MY190529-002	5/29/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.56400000000000	-69.6609	Rhododendron	59.0	0.0			15:02	6/14/19	9/7/20	83.1	1.96	83.1	1.96	2019_1	2.0	2019	0.0	Colby_College	Colby_College	0.0	28	2.25994372590185	0.022129678172141200	0.20798915107139700	Eustis Parking Lot; Colby College5/29/19	0.007933705788282210	0.00016615090656088400	0.974454298116264	0.0	0.01686431701592970	8.3075453280442E-05	0.0	0.974454298116264	0.0037383953976198900	0.0036137822176992300	0.9987538682007930	0.9825541548111070	5/29/23	May	Colby_College2019	122
MY190605_001	bim	Q	MY190605-001	6/5/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.5632	-69.6612	catmint	73.0	0.0			14:08	6/6/19	9/7/20	149.3	2.0	149.3	2.0	2019_1	16.0	2019	0.0	Colby_College	Colby_College	0.0	35	3.884590998790910	0.08043690759308320	-0.12599002252692500	Eustis Parking Lot; Colby College6/5/19	0.10497965510560000	0.0010075566750629700	0.025343925595814800	0.00019376089905057200	0.0009300523154427440	0.0005812826971517150	0.8661887231156750	0.025343925595814800	0.08137957760124010	0.020616159658980800	0.9952334818833560	0.13133113737647700	6/5/23	June	Colby_College2019	123
MY190612_001	bim	W	MY190612-001	6/12/19	MY	Eustis Parking Lot; Colby College	Kennebec	44.5625	-69.6611	catmint	80.0	1.2			14:45	6/14/19	9/13/20	29.5	2.14	29.5	2.14	2019_1	17.0	2019	0.0	Colby_College	Colby_College	0.0	42	3.640856349422490	0.02210041348918270	0.20824604952806800	Eustis Parking Lot; Colby College6/12/19	0.005657501132138050	0.00015307782093721900	0.9797618364235920	0.0	0.013687708488803000	0.00014669957839816800	0.00021048200378867600	0.9797618364235920	0.002404597437222150	0.003182743026986340	0.9993940669587900	0.9855724153766670	6/12/23	June	Colby_College2019	89
MY190619_001	tern	Q	MY190619-001	6/19/19	JL	"Carrabassett Valley, ME"	Franklin	45.0801	-70.2144	lupine	84.0	1.0			12:40	6/26/19	9/16/20	62.9	2.03	62.9	2.03	2019_1	51.0	2019	0.6258596076144750	"Carrabassett Valley, ME"	"Carrabassett Valley, ME"	0.0	49	4.097660830810030	-0.02734110446477590	0.0028698432579801400	"Carrabassett Valley, ME6/19/19"	0.6339742029690920	0.03650523241664640	0.2715989291798490	0.0038938914577756100	0.004867364322219520	0.004380627889997570	0.0	0.2715989291798490	0.2750060842054030	0.21075687515210500	0.7705037722073500	0.9420783645655880	6/19/23	June	"Carrabassett Valley, ME2019"	124
MY190619_002	bim	W	MY190619-002	6/19/19	JL	Kingfield	Franklin	44.947	-70.1485	lupine	80.0	2.0			13:06	6/20/19	9/14/20	36.1	1.86	36.1	1.86	2019_1	48.0	2019	0.0	Kingfield_ME	Kingfield_ME	0.0	49	5.307080808223760	-0.010899663795147200	0.006187639118729420	Kingfield6/19/19	0.515126050420168	0.08203781512605040	0.353046218487395	0.0027310924369747900	0.007983193277310920	0.008928571428571430	0.003991596638655460	0.3527310924369750	0.24747899159663900	0.2347689075630250	0.8586134453781510	0.9502100840336130	6/19/23	June	Kingfield_ME2019	93
MY190619_003	tern	W	MY190619-003	6/19/19	JL	"Kingfield, ME"	Franklin	44.947	-70.1485	lupine	80.0	2.0			13:06	6/27/19	9/16/20	41.0	2.04	41.0	2.04	2019_1	55.0	2019	0.0	Kingfield_ME	Kingfield_ME	0.0	49	2.076943427504470	-0.037147286789179300	0.11714267852909200	"Kingfield, ME6/19/19"	0.3050478269024200	6.393970911695E-05	0.687449913894525	0.0	0.007191085952019640	1.70505890978533E-05	2.557588364678E-05	0.687449913894525	0.0012617435932411500	0.30378608330917800	0.9997314532217090	0.9925616805060620	6/19/23	June	Kingfield_ME2019	94
MY190619_004	bor	Q	MY190619-004	6/19/19	JL	"Kingfield, ME"	Franklin	44.947	-70.1485	lupine	80.0	2.0			13:06	6/26/19	9/14/20	140.3	2.02	140.3	2.02	2019_1	38.0	2019	0.0	Kingfield_ME	Kingfield_ME	0.0	49	1.931301036195790	-0.027324488445758400	0.031882821614134600	"Kingfield, ME6/19/19"	0.4776030954787880	0.0	0.37749304065056800	0.022454172870737900	0.0	0.010880986409971700	0.0	0.37749304065056800	0.473987719673919	0.0015686547913689100	0.8863845743965660	0.8550961361293570	6/19/23	June	Kingfield_ME2019	94
MY190621_001	bim	W	MY190621-001	6/21/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612	catmint	67.0	4.0			15:13	6/26/19	9/14/20	34.6	2.21	34.6	2.21	2019_1	35.0	2019	2.195593586495430	Colby_College	Colby_College	0.0	51	3.122623219165380	-0.10568926403202800	-0.07961887671785120	Eustis Parking Lot; Colby College 6/21/19	0.9663165684314390	0.0005063225404408900	0.0030379352426453400	4.54392023472594E-05	0.028847402175888700	3.24565731051853E-05	5.19305169682964E-05	0.0030379352426453400	0.9634798639420460	0.001992833588658380	0.9974878612416590	0.9698608262145250	6/21/23	June	Colby_College2019	95
MY190621_002	bim	W	MY190621-002	6/21/19	JL	Eustis Parking Lot; Colby College 	Kennebec	44.563	-69.6612	catmint	67.0	4.0			15:13	6/26/19	9/16/20	41.9	2.04	41.9	2.04	2019_1	54.0	2019	0.0	Colby_College	Colby_College	0.0	51	1.955898027729040	-0.0505008839799989	0.08023375145342420	Eustis Parking Lot; Colby College 6/21/19	0.4415054926411330	0.0	0.5490096280273150	0.0	0.009177376256521190	0.0	3.71124400899181E-05	0.5490096280273150	0.43997327904313500	0.0011133732026975400	0.9993107689697590	0.9905151206684480	6/21/23	June	Colby_College2019	95
